model	transcript	DEG.rank	baseMean	log2FoldChange	padj	manual.ann	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.Protein.Domains	Contaminant	xenic
adult gonad by sex	TR238193|c2_g1_i2	23082	6.139	-1.9083	6.4985e-18	NA		Inherit from biNOG: trypsin domain containing 1	PFAM (Trypsin, TPR_1), SMART (TPR, COIL)	No	FALSE
adult gonad by sex	TR239278|c0_g1_i2	23088	135.46	1.4943	6.6001e-18	NA	KUZ	K06704 disintegrin and metalloproteinase domain-containing protein 10 EC 3.4.24.81	PFAM (Reprolysin, Disintegrin, Pep_M12B_propep), SMART (DISIN, TRANS, SIGNAL, COIL)	No	FALSE
adult gonad by sex	TR224540|c6_g1_i6	23090	75.246	-1.4007	6.6206e-18	NA		NA	SMART (TRANS)	No	FALSE
adult gonad by sex	TR287452|c0_g1_i4	23098	5.8372	-2.4528	6.9168e-18	NA	FKTN	LicD family	PFAM (LicD), SMART (TRANS)	No	FALSE
adult gonad by sex	TR198864|c3_g6_i9	23103	12.629	2.5987	6.9473e-18	NA		Inherit from meNOG: protein Hydra magnipapillata	PFAM (Endonuclease_7), SMART (COIL)	No	FALSE
adult gonad by sex	TR206712|c2_g1_i3	23104	97.476	-1.3198	6.9751e-18	NA		Ribulose-phosphate 3-epimerase	PFAM (Ribul_P_3_epim)	No	FALSE
adult gonad by sex	TR230604|c3_g3_i1	23115	11.024	1.5541	7.3271e-18	NA	FANCA	Fanconi anemia, complementation group A	PFAM (Fanconi_A)	No	FALSE
adult gonad by sex	TR219428|c0_g1_i1	23125	2.1726	4.1308	7.4872e-18	NA		Immunoglobulin V-set domain	PFAM (I-set, V-set, ig), SMART (IGc2, IG, SIGNAL, ZnF_C2HC)	No	FALSE
adult gonad by sex	TR87595|c0_g2_i1	23130	29.596	-1.676	7.5898e-18	arrestin C		Arrestin_C	PFAM (Arrestin_C, Arrestin_N), SMART (Arrestin_C)	No	FALSE
adult gonad by sex	TR210114|c0_g1_i2	23136	1.8548	6.8319	7.6883e-18	NA		Inherit from biNOG: piggyBac transposable element derived	PFAM (hATC, MADF_DNA_bdg), SMART (MADF)	No	FALSE
adult gonad by sex	TR283269|c1_g1_i3	23137	35.993	-1.2084	7.7259e-18	NA	HR46	receptor	PFAM (Hormone_recep, zf-C4), SMART (HOLI, ZnF_C4, COIL)	No	FALSE
adult gonad by sex	TR86081|c0_g1_i1	23145	2.4623	7.9746	8.0206e-18	NA	SPOP	meprin and TRAF homology domain-containing protein MATH domain-containing protein	PFAM (BTB, MATH), SMART (BTB, MATH, COIL)	No	FALSE
adult gonad by sex	TR158868|c0_g1_i1	23150	4.2792	-2.7764	8.1975e-18	NA		TBC	PFAM (TBC, Pkinase, Pkinase_Tyr, Rhodanese), SMART (TBC, STYKc, RHOD)	No	FALSE
adult gonad by sex	TR230618|c1_g1_i1	23153	106.06	-1.057	8.2511e-18	NA	NCAPH2	non-SMC condensin II complex, subunit H2	PFAM (DUF1032), SMART (COIL)		FALSE
adult gonad by sex	TR223060|c1_g2_i1	23159	6.8358	2.9203	8.3448e-18	NA		The purine nucleoside phosphorylases catalyze the phosphorolytic breakdown of the N-glycosidic bond in the beta- (deoxy)ribonucleoside molecules, with the formation of the corresponding free purine bases and pentose-1-phosphate (By similarity)	PFAM (PNP_UDP_1)	No	FALSE
adult gonad by sex	TR228860|c0_g1_i4	23169	51.803	-1.0914	8.5705e-18	NA	EEFSEC	Eukaryotic elongation factor, selenocysteine-tRNA-specific	PFAM (GTP_EFTU, GTP_EFTU_D2, cobW, SRPRB, DUF663)	No	FALSE
adult gonad by sex	TR239916|c0_g3_i1	23176	14.686	1.8442	8.727e-18	NA		Sm	PFAM (LSM), SMART (Sm)	No	FALSE
adult gonad by sex	TR224155|c0_g2_i2	23182	2.2891	2.6504	8.7963e-18	NA		Inherit from opiNOG: to reverse transcriptase	PFAM (RVT_1, rve, RVP, zf-CCHC), SMART (ZnF_C2HC, COIL)	No	FALSE
adult gonad by sex	TR217630|c0_g1_i1	23186	35.15	-1.2721	8.9118e-18	NA		serine threonine-protein phosphatase	PFAM (Metallophos), SMART (PP2Ac)	No	FALSE
adult gonad by sex	TR216607|c0_g1_i2	23187	5.8113	11.711	8.9168e-18	NA		NA	SMART (COIL)	No	FALSE
adult gonad by sex	TR253931|c0_g1_i2	23191	181.16	2.4274	9.0305e-18	NA		Ankyrin repeat domain-containing protein	PFAM (UIM, DUF3424, Ank), SMART (UIM, ANK, COIL)	No	FALSE
adult gonad by sex	TR202117|c0_g1_i2	23198	17.95	-1.21	9.2707e-18	NA	SRA-1	cortical actin cytoskeleton organization	PFAM (FragX_IP, DUF1394), SMART (ZnF_C2H2, COIL, SIGNAL)	No	FALSE
adult gonad by sex	TR198253|c0_g1_i3	23202	18.556	1.685	9.4057e-18	NA		exchange factor	PFAM (cNMP_binding, DEP, RasGEF, RasGEF_N, RA, p450), SMART (cNMP, RasGEF, RasGEFN, DEP, SIGNAL, PHD, COIL, TRANS)	No	FALSE
adult gonad by sex	TR83297|c0_g1_i1	23208	16.806	-1.7646	9.602e-18	NA		ec 2.7.1.127	PFAM (IPK), SMART (COIL)	No	FALSE
adult gonad by sex	TR283709|c2_g2_i8	23222	3.3879	6.3848	1.018e-17	NA		ZnF_C2H2	PFAM (zf-C2H2, zf-AD, THAP), SMART (ZnF_C2H2, zf-AD, THAP)	No	FALSE
adult gonad by sex	TR220131|c3_g2_i1	23225	53.378	-1.0182	1.0304e-17	NA		peroxisomal targeting signal 1	PFAM (TPR_1, TPR_2), SMART (TPR, COIL, TRANS)	No	FALSE
adult gonad by sex	TR278387|c1_g1_i2	23240	11.939	2.813	1.0971e-17	NA		NA	SMART (TRANS)	No	FALSE
adult gonad by sex	TR232837|c0_g1_i1	23261	8.4002	-2.5264	1.1673e-17	NA		Inherit from biNOG: zinc finger, C2HC-type containing 1C	SMART (COIL)	No	FALSE
adult gonad by sex	TR284889|c2_g1_i4	23263	3.0529	10.544	1.172e-17	NA		WD domain, G-beta repeat	PFAM (WD40), SMART (WD40, COIL, SIGNAL)	No	FALSE
adult gonad by sex	TR266326|c0_g1_i2	23279	20.973	1.5868	1.2459e-17	NA	JRKL	tigger transposable element derived	PFAM (DDE, Transposase_Tc5, CENP-B_N), SMART (CENPB)	No	FALSE
adult gonad by sex	TR285777|c1_g1_i7	23281	23.752	3.7099	1.2563e-17	NA		Holliday junction DNA helicase ruvB N-terminus	PFAM (AAA, RuvB_N, Zeta_toxin, AAA_2, AAA_5), SMART (AAA, TRANS, COIL)	No	FALSE
adult gonad by sex	TR232032|c0_g1_i1	23287	55.799	-1.3238	1.2684e-17	NA		Uncharacterized conserved protein (DUF2152)	PFAM (DUF2152), SMART (TRANS)	No	FALSE
adult gonad by sex	TR231702|c0_g2_i3	23298	3.1064	10.673	1.348e-17	NA	ALDOB	fructose-bisphosphate aldolase	PFAM (Glycolytic)	No	FALSE
adult gonad by sex	TR251712|c0_g1_i1	23301	132.76	-1.5003	1.3565e-17	NA	NUDT2	nudix (nucleoside diphosphate linked moiety X)-type motif 2	PFAM (NUDIX)	No	FALSE
adult gonad by sex	TR246174|c3_g1_i1	23302	112.54	-1.1733	1.3697e-17	NA		Ras-related protein	PFAM (Gtr1_RagA, Miro, Arf, Ras, GTP_EFTU), SMART (RAB)	No	FALSE
adult gonad by sex	TR269805|c0_g2_i1	23318	31.093	1.2419	1.4422e-17	NA		Putative transmembrane protein 170	PFAM (Tmemb_170), SMART (TRANS)	No	FALSE
adult gonad by sex	TR222045|c1_g1_i1	23333	1.8658	9.7535	1.5298e-17	NA	SPOP	Speckle-type POZ	PFAM (BTB, MATH), SMART (MATH, BTB)	No	FALSE
adult gonad by sex	TR220112|c1_g1_i4	23341	27.472	1.0918	1.5453e-17	Cdk5		CDK5 regulatory subunit-associated protein	PFAM (UPF0004, Radical_SAM, TRAM), SMART (Elp3)	No	FALSE
adult gonad by sex	TR204812|c0_g4_i1	23343	47.647	1.239	1.5474e-17	NA		IG_like	PFAM (I-set, ig, V-set, fn3), SMART (COIL, IG, IGc2, IG_like, FN3, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR241150|c0_g2_i1	23358	16.001	1.7256	1.6202e-17	NA		RhoGEF	PFAM (C2, RhoGEF, SH3_1, SH3_2), SMART (C2, PH, RhoGEF, SH3)	No	FALSE
adult gonad by sex	TR239602|c0_g2_i1	23370	4.4404	-2.4149	1.6709e-17	NA		Inherit from biNOG: Late endosomal lysosomal adaptor, MAPK and MTOR activator 1		No	FALSE
adult gonad by sex	TR207375|c0_g3_i8	23382	3.5742	-3.4665	1.7482e-17	NA		Inherit from opiNOG: protein Hydra magnipapillata	SMART (DDE_Tnp_IS1595)	No	FALSE
adult gonad by sex	TR228561|c0_g1_i1	23384	50.929	1.0119	1.7539e-17	NA	PRELID2	PRELI domain containing 2	PFAM (PRELI)	No	FALSE
adult gonad by sex	TR198102|c0_g1_i2	23396	1.6399	5.8302	1.8073e-17	NA		heme binding	PFAM (p450), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR223132|c2_g2_i2	23398	4.4006	2.1018	1.8114e-17	NA		NA	PFAM (Peptidase_C48), SMART (COIL, TRANS)	No	FALSE
adult gonad by sex	TR213338|c6_g1_i1	23407	5.7012	1.7532	1.85e-17	NA		WD domain, G-beta repeat	PFAM (WD40), SMART (WD40)	No	FALSE
adult gonad by sex	TR222627|c0_g1_i1	23414	105.14	-1.663	1.9e-17	NA		Schwannomin-interacting protein 1	PFAM (SCHIP-1), SMART (COIL)	No	FALSE
adult gonad by sex	TR213353|c0_g4_i1	23440	14.242	3.6699	2.0342e-17	NA		Alternative splicing regulator  	PFAM (DRY_EERY, DUF3429), SMART (DRY_EERY, COIL, TRANS)	No	FALSE
adult gonad by sex	TR239368|c2_g6_i36	23441	15.122	3.2104	2.0427e-17	NA	PARA	Sodium channel	PFAM (Ion_trans, PKD_channel, Na_trans_assoc, DUF3451), SMART (TRANS, COIL)	No	FALSE
adult gonad by sex	TR261417|c1_g1_i1	23445	101.95	-1.6906	2.0568e-17	NA		Endonuclease that specifically degrades the RNA of RNA- DNA hybrids (By similarity)	PFAM (RNase_HII), SMART (COIL)	No	FALSE
adult gonad by sex	TR204800|c8_g6_i2	23449	9.7026	1.6155	2.0995e-17	r.t.		Reverse transcriptase (RNA-dependent DNA polymerase)	PFAM (RVT_1, Exo_endo_phos), SMART (COIL, ZnF_C2HC, PHD)	No	FALSE
adult gonad by sex	TR271516|c0_g1_i1	23458	36.877	2.5169	2.1513e-17	NA		Multiple inositol polyphosphate phosphatase	PFAM (Acid_phosphat_A), SMART (SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR246230|c8_g2_i1	23468	20.356	2.0593	2.2474e-17	NA		RhoGEF domain	PFAM (RhoGEF), SMART (PH, RhoGEF, COIL, SIGNAL)	No	FALSE
adult gonad by sex	TR265328|c5_g1_i1	23469	27.918	-2.031	2.2583e-17	NA		Tryp_SPc	PFAM (Trypsin, DUF1986), SMART (Tryp_SPc, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR220443|c1_g1_i2	23482	72.433	-1.1006	2.3247e-17	AMPKγ	SNF4AGAMMA	AMP-activated protein kinase, gamma	PFAM (CBS), SMART (CBS, COIL)	No	FALSE
adult gonad by sex	TR274105|c1_g1_i3	23490	54.179	3.6552	2.3749e-17	NA		coiled-coil domain-containing protein 22 homolog	PFAM (DUF812), SMART (COIL)	No	FALSE
adult gonad by sex	TR278970|c1_g2_i1	23502	70.519	-1.0416	2.4495e-17	Larp	LARP	DM15	PFAM (La), SMART (DM15, LA)	No	FALSE
adult gonad by sex	TR207575|c0_g1_i1	23524	195.18	2.8386	2.5656e-17	NA		Carb_anhydrase	PFAM (Carb_anhydrase), SMART (Carb_anhydrase, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR209849|c0_g1_i1	23527	16.389	-1.5176	2.5996e-17	NA		Inherit from KOG: Metallophosphoesterase 1	PFAM (Metallophos), SMART (TRANS)	No	FALSE
adult gonad by sex	TR257207|c0_g1_i1	23560	16.277	-1.7496	2.914e-17	NA		Wyosine base formation	PFAM (Radical_SAM, Flavodoxin_1, Wyosine_form), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR235243|c1_g1_i1	23570	27.64	-1.0871	2.9871e-17	NA		DNA replication helicase DNA2	PFAM (Dna2, Cas_Cas4, Viral_helicase1, DUF699, APC_CDC26), SMART (AAA, DEXDc3, DEXDc)	No	FALSE
adult gonad by sex	TR271169|c0_g1_i7	23577	23.87	-1.53	3.0625e-17	NA		Inherit from biNOG: Ankyrin repeat and sterile alpha motif domain containing	PFAM (Ank, SAM_2, PID, SAM_1, PTB), SMART (ANK, PTB, SAM, COIL)	No	FALSE
adult gonad by sex	TR257290|c0_g4_i7	23578	109.79	1.3213	3.068e-17	NA		NA	PFAM (THAP), SMART (THAP)		FALSE
adult gonad by sex	TR274664|c0_g1_i4	23597	6.7546	-2.0474	3.2011e-17	NA	MYO3	MYSc	PFAM (IQ, Myosin_head, Pkinase_Tyr, Pkinase, Vinculin), SMART (IQ, MYSc, S_TKc, COIL, STYKc)	No	FALSE
adult gonad by sex	TR206691|c4_g1_i1	23601	1.9421	-3.6959	3.2791e-17	NA		Inherit from biNOG: Coiled-coil domain containing	SMART (COIL)	No	FALSE
adult gonad by sex	TR202109|c10_g4_i1	23620	18.716	-1.1454	3.4467e-17	NA		NA	PFAM (UPAR_LY6), SMART (SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR201750|c11_g3_i1	23627	3.029	-3.0285	3.5453e-17	NA		Myotubularin-like phosphatase domain	PFAM (Myotub-related, FYVE), SMART (FYVE, PTPc_DSPc)	No	FALSE
adult gonad by sex	TR246710|c0_g1_i2	23628	41.722	1.1365	3.555e-17	NA		Inherit from opiNOG: Major Facilitator Superfamily	PFAM (MFS_1), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR237900|c0_g1_i2	23631	2.8732	3.9725	3.6008e-17	NA		NA	SMART (TRANS)	No	FALSE
adult gonad by sex	TR214022|c0_g1_i1	23634	2.2025	3.1582	3.6267e-17	NA		CRAL_TRIO_N	PFAM (CRAL_TRIO, CRAL_TRIO_N), SMART (CRAL_TRIO_N, COIL, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR270862|c0_g7_i1	23635	2.578	3.3019	3.635e-17	NA		Reverse transcriptase (RNA-dependent DNA polymerase)	PFAM (RVT_1, RnaseH, zf-CCHC, DUF1891, Exo_endo_phos), SMART (COIL, ZnF_C2HC)	No	FALSE
adult gonad by sex	TR245072|c0_g1_i1	23636	3.4377	3.9637	3.6357e-17	NA		Transcription factor ap-2	PFAM (TF_AP-2)	No	FALSE
adult gonad by sex	TR238984|c0_g1_i4	23651	22.835	1.166	3.758e-17	NA	PEK	eukaryotic translation initiation factor	PFAM (Pkinase_Tyr, Pkinase), SMART (PQQ, STYKc, TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR201775|c0_g3_i3	23659	3.1663	2.6287	3.8378e-17	SLC26A11	SLC26A11	Solute carrier family 26 member 11	PFAM (Sulfate_transp, STAS), SMART (TRANS)	No	FALSE
adult gonad by sex	TR202100|c1_g1_i4	23664	233.88	1.0225	3.9187e-17	NA		Thioredoxin	PFAM (Thioredoxin, DnaJ), SMART (DnaJ, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR281012|c0_g1_i1	23670	45.433	-1.2497	3.9567e-17	Dsp1	DSP1	HMG (high mobility group) box	PFAM (HMG_box), SMART (HMG, COIL)	No	FALSE
adult gonad by sex	TR216378|c0_g1_i3	23672	11.523	2.8089	3.9585e-17	NA		Amiloride-sensitive sodium channel	PFAM (ASC), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR207319|c0_g1_i1	23684	8.4267	1.4375	4.0947e-17	NA	BETACOP	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins	PFAM (Adaptin_N, Coatamer_beta_C), SMART (COIL, TRANS)	No	FALSE
adult gonad by sex	TR262961|c0_g1_i4	23689	3.9772	6.8424	4.1531e-17	NA		Haemolymph juvenile hormone binding protein (JHBP)	PFAM (JHBP), SMART (JHBP, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR206658|c1_g1_i1	23710	351.82	-2.5767	4.5094e-17	NA		NA	PFAM (JHBP), SMART (SIGNAL, JHBP)	No	FALSE
adult gonad by sex	TR275557|c2_g1_i1	23715	1.8465	4.1419	4.6196e-17	NA	PTX1	homeobox	PFAM (OAR, Homeobox), SMART (HOX)	No	FALSE
adult gonad by sex	TR94582|c0_g1_i1	23731	5.806	3.0393	4.873e-17	NA		Esterase	PFAM (COesterase, Abhydrolase_3), SMART (SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR264681|c1_g1_i1	23742	48.451	-1.7678	4.9922e-17	NA		phosphoserine phosphatase	PFAM (Hydrolase, Put_Phosphatase)	No	FALSE
adult gonad by sex	TR269057|c0_g1_i1	23761	6.6063	3.8679	5.2283e-17	NA	UGT-60	UDP Glucuronosyltransferase 2 family, polypeptide	PFAM (UDPGT, Glyco_tran_28_C), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR216487|c12_g2_i1	23767	56.991	-1.2512	5.3147e-17	pastrel	PST	NA	SMART (TRANS)	No	FALSE
adult gonad by sex	TR241336|c0_g1_i1	23769	51.243	1.3425	5.3238e-17	NA		aminopeptidase	PFAM (Peptidase_M1), SMART (TRANS, SIGNAL, COIL)	No	FALSE
adult gonad by sex	TR106797|c0_g2_i1	23770	2.1432	3.4349	5.3273e-17	DSCAM	DSCAM	Cell adhesion molecule	PFAM (I-set, fn3, ig, V-set, C2-set_2, TSP_1, LRR_1, Laminin_EGF), SMART (FN3, IGc2, IG, TRANS, IG_like, SIGNAL, LRR, TSP1, EGF_Lam, COIL, LRR_TYP)		FALSE
adult gonad by sex	TR198223|c1_g2_i1	23778	30.858	2.8608	5.385e-17	NA		Potassium voltage-gated channel	PFAM (Ion_trans, K_tetra, Ion_trans_2), SMART (TRANS, BTB, COIL)	No	FALSE
adult gonad by sex	TR243744|c0_g1_i3	23782	4.9886	2.9706	5.4131e-17	NA		Angiotensin-converting enzyme	PFAM (Peptidase_M2), SMART (SIGNAL)	No	FALSE
adult gonad by sex	TR269850|c0_g2_i3	23785	5.0552	2.393	5.4939e-17	NA		Inherit from meNOG: protein Hydra magnipapillata	PFAM (Endonuclease_7), SMART (ZnF_C2H2, TRANS, COIL)		FALSE
adult gonad by sex	TR44645|c0_g1_i1	23788	1.9976	4.0964	5.5035e-17	NA		NA	SMART (COIL)		FALSE
adult gonad by sex	TR267485|c3_g1_i4	23801	103.48	-1.1696	5.6505e-17	hexokinase	HEX-A	hexokinase	PFAM (Hexokinase_1, Hexokinase_2)	No	FALSE
adult gonad by sex	TR241221|c1_g1_i1	23805	2.775	2.9414	5.6779e-17	NA		tRNA (Uracil-5-)-methyltransferase	PFAM (MTS, tRNA_U5-meth_tr, Methyltransf_4, PrmA, PCMT, Methyltransf_15)	No	FALSE
adult gonad by sex	TR237492|c2_g3_i2	23820	71.917	1.8233	5.9533e-17	NA		Retrotransposon protein	PFAM (RVT_1, Exo_endo_phos), SMART (TRANS, COIL)	No	FALSE
adult gonad by sex	TR253307|c0_g1_i3	23824	4.0048	-2.4721	6.0016e-17	NA		ZnF_C2H2	PFAM (zf-C2H2), SMART (ZnF_C2H2)		FALSE
adult gonad by sex	TR239442|c1_g1_i1	23830	31.821	-1.2618	6.0388e-17	NA		Adaptins are components of the adapter complexes which link clathrin to receptors in coated vesicles. Clathrin-associated protein complexes are believed to interact with the cytoplasmic tails of membrane proteins, leading to their selection and concentration. Alpha adaptin is a subunit of the plasma membrane adapter	PFAM (Alpha_adaptin_C, Alpha_adaptinC2, Adaptin_N), SMART (Alpha_adaptinC2, COIL)	No	FALSE
adult gonad by sex	TR198250|c0_g1_i5	23832	4.833	6.0282	6.0882e-17	NA		Inherit from euNOG: Malate dehydrogenase	PFAM (Ldh_1_N), SMART (COIL)	No	FALSE
adult gonad by sex	TR248045|c0_g1_i3	23854	2.1153	5.1231	6.5732e-17	NA		NA	SMART (SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR286063|c0_g2_i1	23856	2.4595	4.2433	6.5805e-17	NA		to Tigger transposable element-derived protein 6	PFAM (DDE, Transposase_Tc5, CENP-B_N, ARID), SMART (CENPB, ZnF_C2H2, COIL, ARID)	No	FALSE
adult gonad by sex	TR227489|c0_g2_i3	23862	26.287	-1.1586	6.6667e-17	NA		Inherit from biNOG: family with sequence similarity 60, member A	SMART (COIL)	No	FALSE
adult gonad by sex	TR202075|c3_g4_i1	23870	3.1677	3.0932	6.7626e-17	NA		Endonuclease/Exonuclease/phosphatase family	PFAM (Exo_endo_phos, RVT_1, RnaseH), SMART (ZnF_C2HC)	No	FALSE
adult gonad by sex	TR243516|c0_g1_i2	23879	39.501	1.0165	6.933e-17	NA		niemann-pick	PFAM (Patched, Sterol-sensing, MMPL, HGTP_anticodon), SMART (TRANS, SIGNAL, EFh, COIL)	No	FALSE
adult gonad by sex	TR230813|c0_g1_i1	23882	6.3725	-1.8546	6.9979e-17	NA	ACER3	Alkaline ceramidase 3	PFAM (aPHC), SMART (TRANS)	No	FALSE
adult gonad by sex	TR206746|c10_g1_i1	23898	2.8969	2.53	7.4348e-17	Jra	JRA	Transcription factor	PFAM (bZIP_1, bZIP_2, Jun), SMART (BRLZ, COIL)	No	FALSE
adult gonad by sex	TR201430|c0_g2_i2	23914	7.5583	8.6855	7.8061e-17	Obp50C	OBP50C	Odorant-binding protein	PFAM (PBP_GOBP), SMART (SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR283399|c1_g2_i8	23931	8.2337	1.919	8.065e-17	NA		Pfam:hATC	PFAM (hATC), SMART (ZnF_TTF, COIL)	No	FALSE
adult gonad by sex	TR227742|c1_g1_i1	23938	195.73	-1.2717	8.213e-17	NA	TFG	trk-fused gene	PFAM (PB1), SMART (PB1, COIL)	No	FALSE
adult gonad by sex	TR242646|c2_g1_i7	23939	8.6615	2.08	8.2245e-17	NA		Immunoglobulin domain	PFAM (I-set, ig, V-set, fn3), SMART (IGc2, IG, FN3)	No	FALSE
adult gonad by sex	TR234203|c0_g3_i7	23945	21.837	2.3944	8.4094e-17	NA	NEP5	Peptidase family M13	PFAM (Peptidase_M13_N, Peptidase_M13), SMART (TRANS, COIL)	No	FALSE
adult gonad by sex	TR234591|c0_g1_i2	23948	28.266	1.425	8.4275e-17	NA	JHEH2	juvenile hormone epoxide hydrolase	PFAM (EHN, Abhydrolase_1), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR255711|c0_g1_i5	23950	2.3684	10.341	8.5127e-17	NA		NA	SMART (SIGNAL, COIL, TRANS)	No	FALSE
adult gonad by sex	TR228924|c1_g1_i4	23951	21.136	10.443	8.5273e-17	NA		Glutaminase	PFAM (Glutaminase, Ank), SMART (ANK, COIL)	No	FALSE
adult gonad by sex	TR243026|c0_g1_i1	23952	27.295	1.1632	8.5451e-17	NA	CDA4	Chitin binding Peritrophin-A domain	PFAM (CBM_14, Polysacc_deac_1), SMART (ChtBD2, SIGNAL)	No	FALSE
adult gonad by sex	TR248101|c3_g1_i1	23957	8.5412	-1.6151	8.6196e-17	NA		NG,NG-dimethylarginine dimethylaminohydrolase	PFAM (Amidinotransf), SMART (COIL)	No	FALSE
adult gonad by sex	TR283015|c0_g1_i2	23964	216.97	1.1602	8.7863e-17	NA	TST	Antiviral helicase SKI2	PFAM (Helicase_C, DSHCT, DEAD), SMART (HELICc, DSHCT, DEXDc, COIL)	No	FALSE
adult gonad by sex	TR242831|c0_g3_i1	23971	92.651	1.174	9.0851e-17	NA		adenylyl cyclase-associated protein	PFAM (CAP_C, CAP_N), SMART (CARP, COIL)	No	FALSE
adult gonad by sex	TR219428|c0_g1_i18	23973	2.1016	6.9633	9.1169e-17	NA		Immunoglobulin V-set domain	PFAM (I-set, V-set, ig), SMART (IGc2, IG, SIGNAL, ZnF_C2HC)	No	FALSE
adult gonad by sex	TR200711|c2_g1_i5	23974	23.015	-1.6852	9.1323e-17	NA		TyrKc	PFAM (Pkinase_Tyr, Pkinase), SMART (TyrKc, TRANS)	No	FALSE
adult gonad by sex	TR267939|c0_g1_i2	23975	16.606	2.2581	9.147e-17	NA		NA	SMART (SIGNAL)	No	FALSE
adult gonad by sex	TR221727|c0_g1_i2	23986	3.953	-2.3385	9.3163e-17	NA		Fgf receptor activating protein	PFAM (Frag1), SMART (TRANS)	No	FALSE
adult gonad by sex	TR241586|c3_g2_i1	23990	10.36	2.0606	9.4155e-17	NA		Myotubularin-like phosphatase domain	PFAM (Myotub-related), SMART (COIL)	No	FALSE
adult gonad by sex	TR256357|c0_g2_i2	24004	24.217	-1.3225	1.0075e-16	NA		Phosphotyrosine interaction domain (PTB/PID)	PFAM (PID), SMART (COIL, PTB)	No	FALSE
adult gonad by sex	TR204472|c0_g2_i2	24029	9.1086	3.0123	1.1039e-16	NA		Ligand-gated ion channel	PFAM (Lig_chan), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR241385|c0_g1_i1	24031	6.8415	1.9104	1.1058e-16	NA		serine-type endopeptidase activity	PFAM (Trypsin, CUB), SMART (Tryp_SPc, CUB, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR274252|c3_g4_i1	24034	5.0229	2.1126	1.1212e-16	NA		Inherit from KOG: tetratricopeptide repeat	SMART (TPR)	No	FALSE
adult gonad by sex	TR161809|c1_g1_i1	24044	5.8545	-3.5511	1.1464e-16	r.t.		Reverse transcriptase (RNA-dependent DNA polymerase)	PFAM (RVT_1), SMART (COIL, ZnF_C2HC)		FALSE
adult gonad by sex	TR246183|c0_g1_i1	24046	27.748	-1.2181	1.1539e-16	NA		Inherit from biNOG: Strawberry notch homolog	PFAM (Helicase_C, ResIII), SMART (COIL)	No	FALSE
adult gonad by sex	TR262285|c1_g2_i3	24049	4.8326	1.9009	1.1621e-16	NA		WD domain, G-beta repeat	PFAM (WD40), SMART (WD40)	No	FALSE
adult gonad by sex	TR217738|c0_g8_i3	24052	3.198	2.6698	1.1742e-16	NA		Inherit from biNOG: Integrase core domain	PFAM (rve, RVT_2, zf-CCHC, DDE, RVT_1), SMART (ZnF_C2HC, COIL)	No	FALSE
adult gonad by sex	TR270856|c0_g1_i4	24055	40.933	3.5905	1.1804e-16	NA		Immunoglobulin V-set domain	PFAM (I-set, V-set, ig), SMART (IG, IGc2, TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR236778|c0_g1_i2	24069	2.2957	5.326	1.2264e-16	NA	ZMYM1	zinc finger, MYM-type	PFAM (hATC, zf-FCS), SMART (TRASH, ZnF_TTF, COIL)	No	FALSE
adult gonad by sex	TR224161|c3_g1_i1	24073	32.207	1.8645	1.2366e-16	NA		PTPc	PFAM (Y_phosphatase, PDZ, DSPc), SMART (PTPc, PDZ)	No	FALSE
adult gonad by sex	TR242602|c0_g6_i2	24074	4.2466	2.1527	1.2433e-16	NA		NA	PFAM (V-set), SMART (SIGNAL, IG)		FALSE
adult gonad by sex	TR247033|c14_g2_i2	24085	15.683	1.2185	1.2864e-16	NA		Protein of unknown function (DUF1759)	PFAM (DUF1759, DUF1758, RVT_1, Peptidase_A17), SMART (COIL, ZnF_C2HC)	No	FALSE
